player_id,name,position,club,league,goals,assists,shots,passes,minutes_played,xg,xa,age,market_value_eur
6941,Jasmin Kurtič,MID,Atalanta,Serie A,2,0,41,1069,2902,2.54,0.0,31,17900000
6943,Andrea Barzagli,DEF,Juventus,Serie A,1,0,4,1911,3007,0.69,0.0,19,9600000
6944,Mattia De Sciglio,DEF,AC Milan,Serie A,0,1,13,1172,3294,0.26,0.0,28,10900000
6945,Alex Sandro Lobo Silva,MID,Juventus,Serie A,2,3,14,986,3060,0.73,0.0,23,19200000
6947,Miralem Pjanić,MID,Barcelona,La Liga,10,10,80,2988,5739,6.91,0.0,31,20100000
6948,Sergio Floccari,FWD,Sassuolo,Serie A,6,1,46,452,2786,3.9,0.0,34,21800000
6949,Gianluigi Buffon,GK,Juventus,Serie A,0,0,0,853,3240,0.0,0.0,37,2900000
6950,Alberto Paloschi,FWD,Chievo,Serie A,10,2,56,584,2803,12.31,0.0,19,27700000
6951,Filippo Costa,MID,Chievo,Serie A,0,0,0,73,1620,0.0,0.0,22,22000000
6952,Alberto Grassi,MID,Atalanta,Serie A,0,0,16,381,2234,1.0,0.0,26,22500000
6953,Daniele Rugani,MID,Juventus,Serie A,0,0,2,731,3330,0.07,0.0,19,14500000
6954,Giorgio Chiellini,DEF,Juventus,Serie A,1,0,15,1411,2201,1.38,0.0,25,11800000
6957,Alex Meret,MID,Udinese,Serie A,0,0,0,0,3240,0.0,0.0,36,10500000
6959,Ahmed Benali,MID,Palermo,Serie A,0,0,0,0,90,0.0,0.0,18,13200000
6962,Radja Nainggolan,MID,AS Roma,Serie A,6,1,64,1718,2959,3.82,0.0,28,18200000
6963,Lorenzo Pellegrini,MID,Sassuolo,Serie A,3,0,24,602,3083,2.66,0.0,21,16900000
6964,Alessandro Florenzi,DEF,AS Roma,Serie A,7,3,47,1821,2845,3.24,0.0,37,6600000
6965,Bruno da Silva Peres,MID,Torino,Serie A,3,4,40,1262,2766,1.52,0.0,25,19500000
6969,Juan Guilherme Nunes Jesus,MID,Inter Milan,Serie A,0,0,4,949,3191,0.15,0.0,21,19200000
6971,Cengiz Ünder,FWD,Olympique de Marseille,Ligue 1,0,0,4,41,122,0.16,0.0,27,30400000
6973,Edin Džeko,FWD,AS Roma,Serie A,6,3,83,588,2848,12.22,0.0,18,22600000
6978,Marcello Trotta,MID,Sassuolo,Serie A,1,0,11,48,1505,1.65,0.0,29,20000000
6979,Stephan El Shaarawy,FWD,AS Roma,Serie A,8,2,46,536,1247,6.14,0.0,22,40100000
6980,Kevin Strootman,MID,AS Roma,Serie A,0,1,2,149,1052,0.11,0.0,32,15600000
6981,Gerson Santos da Silva,FWD,Olympique de Marseille,Ligue 1,0,0,0,51,180,0.0,0.0,27,27600000
6982,Maxime Gonalons,MID,Granada,La Liga,0,0,0,3,90,0.0,0.0,28,22700000
6983,Remo Freuler,MID,Atalanta,Serie A,1,0,5,159,1574,0.6,0.0,33,12200000
6984,Danilo D'Ambrosio,DEF,Inter Milan,Serie A,2,0,8,946,3137,0.81,0.0,22,9400000
6987,Mauro Emanuel Icardi Rivero,FWD,Paris Saint-Germain,Ligue 1,18,4,74,610,4427,14.94,0.0,27,38100000
6990,Milan Škriniar,MID,Sampdoria,Serie A,0,0,0,78,1350,0.0,0.0,34,12100000
6991,Etrit Berisha,MID,Lazio,Serie A,0,0,0,236,3060,0.0,0.0,33,12900000
6992,Andrea Masiello,DEF,Atalanta,Serie A,0,1,4,1281,3241,0.14,0.0,34,9300000
6993,Bryan Cristante,MID,Palermo,Serie A,0,0,2,69,1599,0.2,0.0,18,11300000
6994,Marten de Roon,MID,Atalanta,Serie A,1,1,20,1669,3173,0.75,0.0,36,11800000
6997,Borja Valero Iglesias,MID,Fiorentina,Serie A,4,6,36,2341,3219,3.11,0.0,21,22300000
6998,Rafael Alcântara do Nascimento,MID,Barcelona,La Liga,1,0,3,179,1566,0.84,0.0,29,26100000
6999,Davide Santon,MID,Inter Milan,Serie A,0,1,3,646,3041,0.05,0.0,32,16200000
7000,Eder Citadin Martins,FWD,Sampdoria,Serie A,13,3,80,717,3112,9.68,0.0,28,28200000
7001,Samir Handanovič,GK,Inter Milan,Serie A,0,0,0,984,3240,0.0,0.0,26,4400000
7002,Rafael Tolói,DEF,Atalanta,Serie A,1,0,10,721,2538,0.46,0.0,20,12200000
7003,Roberto Gagliardini,MID,Atalanta,Serie A,0,0,2,36,981,0.1,0.0,28,22800000
7005,João Pedro Cavaco Cancelo,DEF,Valencia,La Liga,1,4,11,1210,2436,1.1,0.0,27,16700000
7006,Alejandro Darío Gómez,FWD,Sevilla,La Liga,7,7,87,1428,2927,5.96,0.0,23,42100000
7009,Édgar Osvaldo Barreto Cáceres,MID,Sampdoria,Serie A,0,1,18,1025,2923,0.94,0.0,26,17100000
7010,Gastón Exequiel Ramírez Pereyra,FWD,Southampton,Premier League,0,0,1,19,540,0.06,0.0,24,36400000
7011,Fabio Quagliarella,FWD,Torino,Serie A,8,1,101,594,3317,10.0,0.0,18,22100000
7012,Vasco Regini,MID,Sampdoria,Serie A,0,0,8,609,3185,0.67,0.0,18,17000000
7013,Stefano Sturaro,MID,Juventus,Serie A,1,0,11,502,2935,0.98,0.0,33,12100000
7016,Benedikt Höwedes,DEF,Schalke 04,Bundesliga,0,0,2,18,180,0.15,0.0,33,12600000
7017,Duván Esteban Zapata Banguera,FWD,Udinese,Serie A,8,2,52,326,2211,7.2,0.0,37,20600000
7018,Emiliano Viviano,GK,Sampdoria,Serie A,0,0,0,1331,3330,0.0,0.0,33,3300000
7019,Matías Agustín Silvestre,DEF,Sampdoria,Serie A,0,0,4,1015,2818,0.3,0.0,34,11300000
7020,Jacopo Sala,MID,Hellas Verona,Serie A,0,1,11,867,2163,0.57,0.0,23,18600000
7022,Jesús Joaquín Fernández Sáez de la Torre,MID,Sevilla,La Liga,6,1,40,758,2919,2.05,0.0,25,26200000
7024,Jorge Luiz Frello Filho,MID,Napoli,Serie A,0,4,6,3779,3204,0.16,0.0,25,25200000
7025,Marek Hamšík,MID,Napoli,Serie A,6,11,84,3094,3224,6.76,0.0,31,21700000
7026,Giacomo Bonaventura,MID,AC Milan,Serie A,6,8,106,1684,2950,7.64,0.0,18,22700000
7027,Christian Maggio,MID,Napoli,Serie A,0,0,1,274,3420,0.02,0.0,26,24600000
7028,José Manuel Reina Páez,GK,Napoli,Serie A,0,0,0,1103,3420,0.0,0.0,20,3400000
7029,José María Callejón Bueno,FWD,Napoli,Serie A,7,6,64,1446,3045,8.19,0.0,32,30000000
7030,Raúl Albiol i Tortajada,DEF,Villarreal,La Liga,1,1,9,2678,3411,0.69,0.0,22,14800000
7031,Elseid Hysaj,DEF,Napoli,Serie A,0,2,12,2525,3282,0.3,0.0,37,6700000
7032,Davide Calabria,MID,AC Milan,Serie A,0,0,1,246,3288,0.03,0.0,36,12700000
7033,Nikola Kalinić,FWD,Fiorentina,Serie A,12,3,74,566,3315,15.11,0.0,32,29800000
7034,Mateo Pablo Musacchio,DEF,Villarreal,La Liga,1,0,2,461,1175,0.23,0.0,31,11400000
7035,Allan Marques Loureiro,MID,Napoli,Serie A,3,5,29,1861,3200,2.41,0.0,20,14800000
7036,Gianluigi Donnarumma,GK,Paris Saint-Germain,Ligue 1,0,0,0,1268,5418,0.0,0.0,20,3000000
7037,Lorenzo Insigne,FWD,Napoli,Serie A,12,10,135,1718,2890,9.21,0.0,30,28900000
7038,Manuel Locatelli,MID,AC Milan,Serie A,0,0,0,60,1350,0.0,0.0,33,11300000
7039,Hakan Çalhanoğlu,MID,Bayer Leverkusen,Bundesliga,3,5,86,1457,2617,5.31,0.0,26,26700000
7041,Nicola Rigoni,MID,Chievo,Serie A,3,1,30,989,2870,1.19,0.0,34,13300000
7042,Ivan Radovanović,MID,Chievo,Serie A,0,0,18,1364,2607,0.4,0.0,26,22100000
7043,Roberto Inglese,FWD,Chievo,Serie A,3,1,35,307,2846,2.58,0.0,21,21100000
7045,Valter Birsa,MID,Chievo,Serie A,6,7,54,1082,2646,5.34,0.0,23,27400000
7046,Perparim Hetemaj,MID,Chievo,Serie A,1,0,26,1106,2390,0.94,0.0,27,19200000
7048,Konstantinos Manolas,DEF,AS Roma,Serie A,2,1,17,1696,3104,1.38,0.0,37,6600000
7049,Lucas Nahuel Castro,MID,Chievo,Serie A,3,1,44,1232,2921,3.1,0.0,28,25900000
7050,Fabrizio Cacciatore,DEF,Chievo,Serie A,1,3,10,1545,3125,1.48,0.0,26,19300000
7051,Daniele De Rossi,MID,AS Roma,Serie A,1,2,11,1462,2534,0.6,0.0,24,22800000
7052,Alessandro Gamberini,DEF,Chievo,Serie A,0,1,4,657,2170,0.28,0.0,28,10700000
7053,Fabio Depaoli,MID,Chievo,Serie A,0,0,0,0,90,0.0,0.0,22,21600000
7054,Manuel Pucciarelli,FWD,Empoli,Serie A,6,3,58,1058,3344,6.7,0.0,36,20200000
7055,Stefano Sorrentino,GK,Palermo,Serie A,0,0,0,1068,3097,0.0,0.0,30,5300000
7056,Nenad Tomović,DEF,Fiorentina,Serie A,0,0,7,1392,3143,0.45,0.0,23,15500000
7063,Jefferson Antonio Montero Vite,FWD,Swansea City,Premier League,0,2,21,492,2713,1.82,0.0,35,26100000
7068,Marc Bartra Aregall,MID,Real Betis,La Liga,2,1,6,448,2845,0.94,0.0,20,23100000
7069,Miguel Ángel Moyà Rumbo,MID,Atlético Madrid,La Liga,0,0,0,0,3420,0.0,0.0,28,20000000
7079,Kamil Wilczek,MID,Carpi,Serie A,0,0,5,33,695,0.35,0.0,36,13000000
7104,Mathías Olivera Miramontes,DEF,Getafe,La Liga,0,0,1,22,90,0.07,0.0,34,12600000
7105,Fabián Ariel Orellana Valenzuela,FWD,Real Valladolid,La Liga,7,7,79,1666,3110,8.95,0.0,30,39100000
7107,Danilo Cataldi,MID,Lazio,Serie A,1,3,29,931,3046,1.13,0.0,19,17100000
7108,Berat Djimsiti,MID,Atalanta,Serie A,0,0,1,141,990,0.05,0.0,19,14500000
7109,Matteo Politano,FWD,Sassuolo,Serie A,5,2,41,415,3112,2.62,0.0,21,25100000
7110,Bacary Sagna,DEF,Manchester City,Premier League,0,3,4,1984,3054,0.2,0.0,31,13600000
7111,Christian Puggioni,MID,Sampdoria,Serie A,0,0,0,0,3330,0.0,0.0,25,19700000
7112,Francesco Cassata,MID,Juventus,Serie A,0,0,0,0,90,0.0,0.0,18,13200000
7113,Simone Missiroli,MID,Sassuolo,Serie A,2,0,13,992,2137,1.63,0.0,24,22800000
7114,Gaetano Letizia,MID,Carpi,Serie A,1,0,23,1587,3231,0.62,0.0,23,22700000
7118,Federico Peluso,DEF,Sassuolo,Serie A,1,1,19,1600,2947,1.54,0.0,34,7600000
7119,Francesco Acerbi,DEF,Sassuolo,Serie A,4,0,14,1794,3150,2.47,0.0,31,12400000
7120,Claud Adjapong,MID,Sassuolo,Serie A,0,0,0,11,810,0.0,0.0,31,14700000
7121,Sandro Ranieri Guimarães Cordeiro,MID,West Bromwich Albion,Premier League,0,0,3,145,1238,0.06,0.0,28,31900000
7123,Gianluca Pegolo,MID,Sassuolo,Serie A,0,0,0,62,3330,0.0,0.0,34,12600000
7125,Khouma El Hadji Babacar,MID,Fiorentina,Serie A,5,1,30,175,2551,4.19,0.0,28,28900000
7127,Francesco Magnanelli,MID,Sassuolo,Serie A,1,1,18,2309,3060,0.49,0.0,26,20600000
7131,Domenico Berardi,FWD,Sassuolo,Serie A,7,6,88,1076,2442,9.1,0.0,29,24900000
7132,Andrea Consigli,GK,Sassuolo,Serie A,0,0,0,1278,3240,0.0,0.0,29,5300000
7137,Ervin Zukanović,DEF,Sampdoria,Serie A,3,1,11,999,2952,0.92,0.0,30,14300000
7139,Josip Iličić,MID,Fiorentina,Serie A,13,5,74,1078,2964,9.39,0.0,18,22300000
7141,Giuseppe Rossi,FWD,Fiorentina,Serie A,6,3,49,486,3068,5.7,0.0,33,22100000
7142,Luca Rossettini,DEF,Bologna,Serie A,3,1,14,1310,2858,1.24,0.0,22,14000000
7145,Darko Lazović,MID,Genoa,Serie A,0,2,17,342,3215,1.46,0.0,19,14100000
7146,Goran Pandev,MID,Genoa,Serie A,0,0,17,273,2301,2.68,0.0,24,15900000
7147,Andrea Bertolacci,MID,AC Milan,Serie A,1,1,18,987,2226,1.72,0.0,24,21400000
7148,Mattia Perin,GK,Genoa,Serie A,0,0,0,776,2340,0.0,0.0,30,3800000
7149,Marco Benassi,MID,Torino,Serie A,3,2,47,661,2738,2.71,0.0,29,20400000
7150,Riccardo Saponara,MID,Empoli,Serie A,5,10,73,1202,2694,6.88,0.0,31,19500000
7151,Mário Rui Silva Duarte,DEF,Empoli,Serie A,0,2,29,2368,3240,0.82,0.0,22,10700000
71519,Juan Antonio Iglesias Sánchez,FWD,Getafe,La Liga,0,0,0,17,90,0.0,0.0,18,23000000
7153,Jordan Veretout,MID,Aston Villa,Premier League,0,5,20,1090,2741,1.26,0.0,25,27700000
7154,Sebastián Carlos Cristóforo Pepe,MID,Sevilla,La Liga,0,1,3,812,2103,0.11,0.0,32,19300000
7155,Vincent Laurini,DEF,Empoli,Serie A,1,0,3,1132,2388,0.31,0.0,36,8200000
7157,Marco Sportiello,GK,Atalanta,Serie A,0,0,0,1084,3330,0.0,0.0,22,4400000
7158,Cristiano Biraghi,DEF,Chievo,Serie A,0,1,11,1372,3093,0.14,0.0,37,6600000
7160,Lorenzo Tonelli,DEF,Empoli,Serie A,2,0,7,1353,2430,0.81,0.0,33,11300000
7161,Germán Alejandro Pezzella,DEF,Real Betis,La Liga,3,1,17,809,2689,1.64,0.0,20,10400000
7164,Ibrahima Mbaye,MID,Bologna,Serie A,0,0,5,642,3042,0.26,0.0,27,16500000
7165,Rodrigo Sebastián Palacio,FWD,Inter Milan,Serie A,2,4,17,581,3240,3.28,0.0,29,30000000
7166,Riccardo Montolivo,MID,AC Milan,Serie A,0,1,30,1984,3040,0.94,0.0,31,16600000
7168,Andrea Poli,MID,AC Milan,Serie A,0,1,5,277,3379,0.17,0.0,35,10300000
7169,Adam Masina,DEF,Bologna,Serie A,2,3,13,1570,3104,1.57,0.0,26,18700000
7170,Simone Verdi,MID,Carpi,Serie A,3,0,20,191,2816,2.31,0.0,25,22000000
7171,Fabio Borini,MID,Sunderland,Premier League,5,2,49,600,2400,4.82,0.0,37,13100000
7172,Simone Romagnoli,DEF,Carpi,Serie A,0,0,11,781,2907,0.64,0.0,26,17800000
7173,Leonardo Bonucci,DEF,Juventus,Serie A,3,1,26,2281,3201,2.16,0.0,33,9100000
7174,Antonio Mirante,GK,Bologna,Serie A,0,0,0,1111,3060,0.0,0.0,35,3400000
7175,Erick Antonio Pulgar Farfán,MID,Bologna,Serie A,0,0,6,359,3219,0.18,0.0,37,8600000
7176,Sebastian De Maio,DEF,Genoa,Serie A,1,1,14,1098,3094,1.51,0.0,27,15500000
7190,Denis Bouanga,FWD,Saint-Étienne,Ligue 1,2,0,6,45,161,0.54,0.0,34,25100000
7193,Paul Bernardoni,GK,Saint-Étienne,Ligue 1,0,0,0,21,90,0.0,0.0,34,3800000
7195,Sylvain Marveaux,MID,Newcastle United,Premier League,0,0,0,0,180,0.0,0.0,28,23200000
7199,Vincent Le Goff,DEF,Lorient,Ligue 1,0,0,0,81,180,0.0,0.0,22,11600000
7200,Fabien Lemoine,MID,Lorient,Ligue 1,0,0,0,15,90,0.0,0.0,31,13300000
7203,Jérôme Phojo,MID,Clermont Foot,Ligue 1,0,0,0,0,90,0.0,0.0,18,11600000
7219,Florian Tardieu,MID,Troyes,Ligue 1,1,0,2,62,90,0.8,0.0,37,16500000
7228,Yoann Touzghar,MID,Troyes,Ligue 1,0,0,0,0,90,0.0,0.0,23,16100000
7252,Jonathan Clauss,MID,Lens,Ligue 1,0,0,3,89,162,0.19,0.0,27,21600000
7260,Laurent Abergel,MID,Lorient,Ligue 1,0,0,1,93,180,0.04,0.0,28,15700000
7282,Jean-Louis Leca,GK,Lens,Ligue 1,0,0,0,48,180,0.0,0.0,32,3800000
7295,Sikou Niakate,DEF,Metz,Ligue 1,0,0,0,6,90,0.0,0.0,33,9800000
7299,Jérôme Hergault,MID,Lorient,Ligue 1,0,0,0,0,180,0.0,0.0,34,9300000
7324,Jonathan Gradit,DEF,Lens,Ligue 1,0,0,0,71,180,0.0,0.0,32,9400000
7329,Sada Thioub,FWD,Saint-Étienne,Ligue 1,0,0,0,21,90,0.0,0.0,22,16400000
7345,Mattéo Guendouzi Olié,MID,Olympique de Marseille,Ligue 1,0,0,3,106,180,0.11,0.0,25,16600000
7364,Xavier Chavalerin,FWD,Troyes,Ligue 1,0,0,1,38,90,0.01,0.0,32,19500000
7367,Grejohn Kyei,MID,Clermont Foot,Ligue 1,0,0,0,4,90,0.0,0.0,26,14900000
7378,Yunis Abdelhamid,DEF,Stade de Reims,Ligue 1,0,0,2,86,180,0.09,0.0,37,7600000
7386,Harold Moukoudi,DEF,Saint-Étienne,Ligue 1,0,0,0,24,180,0.0,0.0,28,14900000
7422,Ibrahima Sissoko,MID,Strasbourg,Ligue 1,0,0,0,15,90,0.0,0.0,28,14700000
7426,Jean-Charles Castelletto,DEF,Nantes,Ligue 1,0,0,2,33,180,0.06,0.0,36,5600000
7438,Hassane Kamara,MID,OGC Nice,Ligue 1,0,0,0,0,90,0.0,0.0,21,14300000
7439,Axel Disasi,DEF,AS Monaco,Ligue 1,0,0,1,53,90,0.04,0.0,26,15000000
7456,Diego Perotti,FWD,Genoa,Serie A,4,8,40,1457,2465,3.8,0.0,25,27000000
7457,Gregoire Defrel,FWD,Sassuolo,Serie A,7,4,52,583,2812,6.11,0.0,26,32000000
7458,Alessio Romagnoli,DEF,AC Milan,Serie A,0,0,6,1583,3240,0.32,0.0,34,10800000
74588,Christopher Wooh,DEF,Lens,Ligue 1,0,0,0,36,180,0.0,0.0,37,5300000
7459,Jawad El Yamiq,MID,Real Valladolid,La Liga,0,0,0,0,90,0.0,0.0,37,13900000
7460,Isaac Cofie,MID,Carpi,Serie A,0,1,24,941,2833,1.11,0.0,24,22700000
7461,Luca Rigoni,MID,Palermo,Serie A,4,0,35,765,2517,4.37,0.0,33,13800000
7462,Aleandro Rosi,DEF,Frosinone,Serie A,0,0,15,950,3030,0.73,0.0,37,8800000
7463,Ignazio Abate,DEF,AC Milan,Serie A,1,1,4,1632,2520,0.23,0.0,26,12400000
7464,Cristian Daniel Ansaldi,MID,Genoa,Serie A,0,4,13,1086,2164,0.42,0.0,28,21700000
7465,Daniele Baselli,MID,Torino,Serie A,4,2,33,903,2995,2.92,0.0,33,12600000
7466,Simone Edera,MID,Torino,Serie A,0,0,0,1,270,0.0,0.0,26,23200000
7467,Nicolás Andrés Burdisso,DEF,Genoa,Serie A,0,0,10,1080,2716,0.74,0.0,32,10200000
7468,Iago Falqué Silva,MID,AS Roma,Serie A,2,2,15,584,2639,1.36,0.0,25,25200000
7470,Joel Chukwuma Obi,MID,Torino,Serie A,1,0,3,184,1445,0.26,0.0,33,16300000
7471,Andrea Belotti,FWD,Torino,Serie A,12,3,73,536,3154,13.22,0.0,37,15600000
7473,Lorenzo De Silvestri,MID,Sampdoria,Serie A,1,2,12,756,2022,2.04,0.0,29,19700000
7474,Afriyie Acquah,MID,Torino,Serie A,2,3,24,702,2522,0.92,0.0,20,19000000
7475,Tomás Eduardo Rincón Hernández,MID,Genoa,Serie A,3,6,27,1712,3018,1.37,0.0,29,25700000
7476,Emiliano Moretti,DEF,Torino,Serie A,1,1,13,2049,3330,0.98,0.0,19,8000000
7478,Alejandro Berenguer Remiro,MID,Athletic Club,La Liga,0,1,2,28,180,0.08,0.0,21,19500000
7479,Cristian Molinaro,MID,Torino,Serie A,1,0,13,1093,3157,0.61,0.0,34,15700000
7505,Renaud Ripart,FWD,Troyes,Ligue 1,0,0,1,25,90,0.02,0.0,30,21200000
75537,David Goldar Gómez,MID,Celta Vigo,La Liga,0,0,1,30,270,0.02,0.0,23,26800000
75546,Carlos Domínguez Cáceres,DEF,Celta Vigo,La Liga,0,0,0,35,90,0.0,0.0,21,11700000
75584,Mamor Niang,MID,Getafe,La Liga,0,0,0,0,90,0.0,0.0,30,16800000
7562,Florent Ogier,DEF,Clermont Foot,Ligue 1,0,0,0,0,90,0.0,0.0,26,11700000
7570,Julien Laporte,DEF,Lorient,Ligue 1,0,0,0,39,180,0.0,0.0,28,9500000
75715,Oliver Shenton,MID,Stoke City,Premier League,0,0,0,0,90,0.0,0.0,22,24000000
7577,Carles Planas Antolínez,DEF,Celta Vigo,La Liga,0,2,3,1157,3381,0.15,0.0,32,13100000
7578,Anthony Rubén Lozano Colón,FWD,Cádiz,La Liga,0,0,0,5,180,0.0,0.0,25,31600000
75899,Kevin Toner,DEF,Aston Villa,Premier League,0,1,2,125,450,0.11,0.0,35,14100000
7594,Mart Ristl,MID,VfB Stuttgart,Bundesliga,0,0,0,4,90,0.0,0.0,24,23200000
7611,Alexis Claude Maurice,MID,OGC Nice,Ligue 1,0,0,0,0,180,0.0,0.0,22,17400000
7626,Johan Gastien,MID,Clermont Foot,Ligue 1,0,0,1,94,90,0.01,0.0,30,14500000
76375,Jorge Gómez Mediavilla,MID,Eibar,La Liga,0,0,0,0,270,0.0,0.0,37,12400000
7643,Josué Albert,MID,Clermont Foot,Ligue 1,0,0,0,0,90,0.0,0.0,20,14300000
7684,Rémy Descamps,MID,Nantes,Ligue 1,0,0,0,0,90,0.0,0.0,27,21200000
7692,Mauricio Lemos Merladet,DEF,Las Palmas,La Liga,0,0,6,353,1146,0.19,0.0,25,14500000
7694,Rômulo Souza Orestes Caldeira,MID,Hellas Verona,Serie A,0,1,11,162,1440,0.72,0.0,37,8600000
7695,Samuel Souprayen,DEF,Hellas Verona,Serie A,0,0,7,961,1775,0.43,0.0,22,14200000
7696,Ryder Matos Santos,MID,Carpi,Serie A,2,2,34,499,2961,5.0,0.0,24,27200000
7698,Joseph Alfred Duncan,MID,Sassuolo,Serie A,1,5,38,1242,3049,1.68,0.0,23,20700000
7699,Daniele Verde,MID,Frosinone,Serie A,0,0,10,44,1350,0.5,0.0,26,17600000
7701,Franco Zuculini,MID,Bologna,Serie A,0,0,0,16,630,0.0,0.0,37,10500000
7702,Alessio Cerci,FWD,AC Milan,Serie A,4,2,39,463,2647,4.45,0.0,26,33700000
7704,Alex Ferrari,DEF,Bologna,Serie A,0,0,8,674,3077,0.69,0.0,19,9900000
7705,Mohamed Salim Fares,DEF,Hellas Verona,Serie A,0,1,4,281,1103,0.11,0.0,26,18600000
7745,Steven Berghuis,MID,Watford,Premier League,0,2,7,113,1440,0.52,0.0,35,22300000
7769,Federico Mattiello,MID,Chievo,Serie A,0,1,3,80,630,0.15,0.0,29,24400000
7770,Federico Viviani,MID,Hellas Verona,Serie A,3,6,32,1211,1748,1.4,0.0,20,16500000
7771,Dario Dainelli,DEF,Chievo,Serie A,1,0,2,580,2415,0.35,0.0,19,11800000
7773,Federico Bonazzoli,MID,Sampdoria,Serie A,0,0,1,23,1350,0.03,0.0,32,16100000
7775,Emanuele Giaccherini,FWD,Bologna,Serie A,7,0,46,1138,2414,3.53,0.0,23,27000000
7776,Antonio Candreva,FWD,Lazio,Serie A,10,3,90,1266,2604,11.44,0.0,22,35000000
7777,Federico Bernardeschi,MID,Fiorentina,Serie A,2,4,54,1095,3100,2.94,0.0,27,26400000
7778,Ştefan Daniel Radu,DEF,Lazio,Serie A,0,1,7,761,1727,0.23,0.0,25,17400000
7780,Lucas Pezzini Leiva,MID,Liverpool,Premier League,0,1,10,1400,2560,0.55,0.0,19,22600000
7781,Felipe Salvador Caicedo Corozo,FWD,Espanyol,La Liga,8,0,42,520,2534,7.43,0.0,20,22600000
7782,Luis Alberto Romero Alconchel,MID,RC Deportivo La Coruña,La Liga,6,6,79,794,2609,6.59,0.0,28,24100000
7783,Alessandro Murgia,MID,Lazio,Serie A,0,0,0,0,180,0.0,0.0,21,14600000
7785,Senad Lulić,DEF,Lazio,Serie A,3,3,19,1546,2568,1.43,0.0,36,6800000
7787,Stefan de Vrij,DEF,Lazio,Serie A,0,0,0,113,180,0.0,0.0,30,9100000
7788,Ciro Immobile,FWD,Torino,Serie A,7,2,51,336,2264,8.3,0.0,36,22600000
7791,Seko Fofana,MID,Lens,Ligue 1,1,0,6,108,180,0.16,0.0,19,18800000
7792,Giuseppe Pezzella,MID,Palermo,Serie A,0,0,2,240,2097,0.04,0.0,28,20900000
7793,Kevin Lasagna,MID,Carpi,Serie A,5,1,42,376,3328,4.06,0.0,27,23800000
7794,Samir Caetano de Souza Santos,MID,Hellas Verona,Serie A,1,0,2,85,1440,0.1,0.0,33,14600000
7795,Andrija Balić,MID,Udinese,Serie A,0,0,0,0,1350,0.0,0.0,34,14900000
7796,Silvan Widmer,MID,Udinese,Serie A,0,2,23,905,3070,2.2,0.0,28,16300000
7797,Rodrigo Javier De Paul,MID,Valencia,La Liga,0,0,10,279,1545,0.52,0.0,22,21100000
7799,Danilo Larangeira,DEF,Udinese,Serie A,0,0,14,1223,3240,0.9,0.0,24,13900000
7802,Bright Gyamfi,MID,Inter Milan,Serie A,0,0,0,0,180,0.0,0.0,21,14700000
7803,Albano Benjamín Bizzarri,GK,Chievo,Serie A,0,0,0,1099,3330,0.0,0.0,28,4400000
7804,Alberto Brignoli,MID,Sampdoria,Serie A,0,0,0,44,3240,0.0,0.0,28,19700000
7805,Stipe Perica,MID,Udinese,Serie A,2,0,16,91,3317,1.2,0.0,30,15800000
7827,Charlie Colkett,MID,Chelsea,Premier League,0,0,0,0,90,0.0,0.0,33,22400000
7848,Matt Miazga,MID,Chelsea,Premier League,0,0,0,88,405,0.0,0.0,25,26000000
7852,Tim Matavž,MID,Augsburg,Bundesliga,0,0,10,110,1466,0.77,0.0,24,23000000
7884,Marcin Ryszard Wasilewski,MID,Leicester City,Premier League,0,0,1,79,2070,0.04,0.0,27,32100000
7897,Miguel Ángel Garrido Cifuentes,MID,Elche,La Liga,0,0,0,16,329,0.0,0.0,36,14700000
7900,Tiago Manuel Dias Correia,FWD,Rayo Vallecano,La Liga,3,6,80,842,2802,2.45,0.0,22,24000000
7904,Javi Castellano Betancor,MID,Las Palmas,La Liga,0,0,1,41,90,0.02,0.0,32,20100000
7905,Raúl Lizoáin Cruz,MID,Las Palmas,La Liga,0,0,0,295,3420,0.0,0.0,31,21500000
7906,David Simón Rodríguez Santana,DEF,Las Palmas,La Liga,1,2,12,1411,2958,1.12,0.0,18,13200000
7907,Pedro Bigas Rigo,DEF,Las Palmas,La Liga,3,0,15,1284,2510,1.08,0.0,21,11000000
7909,Nicolás Martín Pareja,DEF,Sevilla,La Liga,0,0,0,92,167,0.0,0.0,25,12700000
7910,Lorenzo Jesús Morón García,FWD,Real Betis,La Liga,1,0,3,5,180,0.54,0.0,23,38700000
7922,Kelechi Nwakali,MID,Huesca,La Liga,0,0,0,0,90,0.0,0.0,33,16600000
7948,Marco Andreolli,DEF,Inter Milan,Serie A,0,0,3,206,913,0.33,0.0,23,13200000
7949,Artur Ioniţă,MID,Hellas Verona,Serie A,4,2,40,863,2658,2.93,0.0,27,21800000
79498,Amankwaa Akurugu,DEF,Getafe,La Liga,0,0,0,12,90,0.0,0.0,25,18000000
7952,Simone Padoin,MID,Juventus,Serie A,1,0,4,292,3222,0.32,0.0,21,19000000
7954,Filippo Romagna,MID,Juventus,Serie A,0,0,0,0,270,0.0,0.0,37,8500000
7959,Senna Miangue,MID,Inter Milan,Serie A,0,0,0,0,180,0.0,0.0,37,11600000
7961,Leandro Castán da Silva,MID,AS Roma,Serie A,0,0,0,165,3125,0.0,0.0,33,16000000
79615,Néstor Díaz García,MID,Celta Vigo,La Liga,0,0,0,2,1170,0.0,0.0,29,18000000
